X,Y,label,
-63.3471752678883,-8.91367571407081,Burned_Area
-63.3440825206064,-8.8157212395098,Burned_Area
-63.3433621669846,-8.92127703373031,Burned_Area
-63.3264493238046,-8.92753331971723,Burned_Area
-63.3286355390029,-8.93105893426733,Burned_Area
-63.3316140099876,-8.90527807697896,Burned_Area
-63.4552396539577,-8.92007141514895,Burned_Area
-63.3979577043352,-8.93994554267649,Burned_Area
-63.5384219404477,-8.89038385096123,Burned_Area
-63.3771868829309,-8.90957625710434,Burned_Area
-63.5062834488761,-8.73223457702009,Burned_Area
-63.3324451156293,-8.91911616632667,Burned_Area
-63.3308117704067,-8.92345921640857,Burned_Area
-63.5378213429125,-8.8526680230136,Burned_Area
-63.3764100210223,-8.9502792636492,Burned_Area
-63.3283340582015,-8.89903993776082,Burned_Area
-63.3580850929136,-8.90850973828006,Burned_Area
-63.3277700055455,-8.87841782809224,Burned_Area
-63.4439936713044,-8.87178535859962,Burned_Area
-63.3447227337846,-8.9172055359921,Burned_Area
-63.282495604899,-8.90206238809269,Burned_Area
-63.277036683223,-8.89989568101855,Burned_Area
-63.3711950322016,-8.92070757254773,Burned_Area
-63.3329778463563,-8.9047341598953,Burned_Area
-63.5969134097404,-8.78447180727814,Burned_Area
-63.3368123698695,-8.92046898087692,Burned_Area
-63.3247947653641,-8.9079975893837,Burned_Area
-63.3425475848383,-8.92561937267169,Burned_Area
-63.3453652674042,-8.72780224262468,Burned_Area
-63.5395125339374,-8.88983958861413,Burned_Area
-63.338177502098,-8.92128178898573,Burned_Area
-63.32909466487,-8.83391517706761,Burned_Area
-63.3378197337191,-8.82848040755949,Burned_Area
-63.31190584278,-8.83203040496353,Burned_Area
-63.5386963733317,-8.89146882574044,Burned_Area
-63.3761073501754,-8.92124532918036,Burned_Area
-63.606261254866,-8.8297708338336,Burned_Area
-63.3589036942235,-8.9085089495186,Burned_Area
-63.3750216645194,-8.92694474002379,Burned_Area
-63.3269740904642,-8.90392543277631,Burned_Area
-63.5375485238031,-8.85266841489874,Burned_Area
-63.3471734747236,-8.91177627121233,Burned_Area
-63.3283164208922,-8.87923139853573,Burned_Area
-63.3782828175291,-8.91391671774099,Burned_Area
-63.3777568903577,-8.93318297345639,Burned_Area
-63.3476271325799,-8.81381852340155,Burned_Area
-63.2658756024603,-8.93626486602436,Burned_Area
-63.3275198196657,-8.90392495301358,Burned_Area
-63.3121788829501,-8.83230152916627,Burned_Area
-63.3332502200727,-8.90419121670283,Burned_Area
-63.5851993477393,-8.79398714295026,Burned_Area
-63.3370010615211,-8.82820979282763,Burned_Area
-63.3384543798489,-8.92562312566886,Burned_Area
-63.3725668430761,-8.928032604372,Burned_Area
-63.3793925158118,-8.93155321667632,Burned_Area
-63.3790997505932,-8.91228779598051,Burned_Area
-63.3725511604479,-8.91256576212942,Burned_Area
-63.2609354554128,-8.89665109271478,Burned_Area
-63.3187247411517,-8.83039656714028,Burned_Area
-63.3362628924617,-8.91639923707013,Burned_Area
-63.2748622909348,-8.91129403859471,Burned_Area
-63.3747518313272,-8.92992984267985,Burned_Area
-63.3113604465083,-8.8323022093063,Burned_Area
-63.4555088267536,-8.91708628269448,Burned_Area
-63.422817351333,-8.72392496153986,Burned_Area
-63.2710366943358,-8.90397036472746,Burned_Area
-63.3547994425586,-8.89684487247943,Burned_Area
-63.2707642274786,-8.90451326544088,Burned_Area
-63.5890104646494,-8.78909704797404,Burned_Area
-63.3428179322508,-8.92290563150081,Burned_Area
